NofPmids,NofSnps,associationType,diseaseId,diseaseName,diseaseType,disease_mention,geneId,geneSymbol,gene_mention,originalSource,pmid,raw_sentence,score,sentence,source
2,0,Biomarker,C0025958,Microcephaly,disease,microcephaly,6513,SLC2A1,SLC2A1,CTD_human,10980529,"Fifteen children presenting with infantile seizures, acquired microcephaly, and developmental delay were found to have novel heterozygous mutations in the GLUT1 (SLC2A1).",0.201923087489492,"Fifteen children presenting with infantile seizures, acquired <span class=""disease"" id=""10980529-1-62-74"">microcephaly</span>, and developmental delay were found to have novel heterozygous mutations in the <span class=""gene"" id=""10980529-1-155-160"">GLUT1</span> (<span class=""gene"" id=""10980529-1-162-168"">SLC2A1</span>).",CTD_human
3,0,Biomarker,C0036572,Seizures,phenotype,seizures,6513,SLC2A1,SLC2A1,CTD_human,10980529,"Fifteen children presenting with infantile seizures, acquired microcephaly, and developmental delay were found to have novel heterozygous mutations in the GLUT1 (SLC2A1).",0.40467035533162293,"Fifteen children presenting with infantile <span class=""disease"" id=""10980529-1-43-51"">seizures</span>, acquired microcephaly, and developmental delay were found to have novel heterozygous mutations in the <span class=""gene"" id=""10980529-1-155-160"">GLUT1</span> (<span class=""gene"" id=""10980529-1-162-168"">SLC2A1</span>).",CTD_human;HPO
14,24,Biomarker,C1847501,Glut1 Deficiency Syndrome,disease,Glut-1 deficiency syndrome,6513,SLC2A1,SLC2A1,CTD_human,10980529,Mutational analysis of GLUT1 (SLC2A1) in Glut-1 deficiency syndrome.,0.608516530310606,"Mutational analysis of <span class=""gene"" id=""10980529-0-23-28"">GLUT1</span> (<span class=""gene"" id=""10980529-0-30-36"">SLC2A1</span>) in <span class=""disease"" id=""10980529-0-41-67"">Glut-1 deficiency syndrome</span>.",CTD_human;ORPHANET;UNIPROT
14,24,Biomarker,C1847501,Glut1 Deficiency Syndrome,disease,GLUT1 deficiency syndrome,6513,SLC2A1,GLUT1,CTD_human,17489814,"The deletion of the GLUT1 gene was in line with the abnormal ratio of cerebrospinal fluid (CSF) glucose to blood glucose, indicative of GLUT1 deficiency syndrome (MIM #606777).",0.608516530310606,"The deletion of the <span class=""gene"" id=""17489814-3-20-25"">GLUT1</span> gene was in line with the abnormal ratio of cerebrospinal fluid (CSF) glucose to blood glucose, indicative of <span class=""disease"" id=""17489814-3-136-161"">GLUT1 deficiency syndrome</span> (MIM #606777).",CTD_human;ORPHANET;UNIPROT
1,0,Biomarker,C2239176,Liver carcinoma,disease,HCC,6513,SLC2A1,GLUT 1,CTD_human,8364915,"Seven of 12 HCC contained many microvessels intensely stained for GLUT 1, a phenomenon never observed in normal liver.",0.205205453522732,"Seven of 12 <span class=""disease"" id=""8364915-13-12-15"">HCC</span> contained many microvessels intensely stained for <span class=""gene"" id=""8364915-13-66-72"">GLUT 1</span>, a phenomenon never observed in normal liver.",CTD_human
1,0,Biomarker,C0015695,Fatty Liver,disease,fatty liver,6514,SLC2A2,GLUT2,CTD_human,12048068,Enhanced GLUT2 gene expression in an oleic acid-induced in vitro fatty liver model.,0.2,"Enhanced <span class=""gene"" id=""12048068-0-9-14"">GLUT2</span> gene expression in an oleic acid-induced in vitro <span class=""disease"" id=""12048068-0-65-76"">fatty liver</span> model.",CTD_human
1,0,Biomarker,C2239176,Liver carcinoma,disease,HCC,6514,SLC2A2,GLUT 2,CTD_human,8364915,"In two cases of adenoid HCC, cells of ductular formations coexpressed GLUT 2 and GLUT 1.",0.20082418035263896,"In two cases of adenoid <span class=""disease"" id=""8364915-11-24-27"">HCC</span>, cells of ductular formations coexpressed <span class=""gene"" id=""8364915-11-70-76"">GLUT 2</span> and GLUT 1.",CTD_human
4,1,Biomarker,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",disease,type 2 diabetes mellitus,6517,SLC2A4,GLUT4,CTD_human,11947963,Troglitazone improves GLUT4 expression in adipose tissue in an animal model of obese type 2 diabetes mellitus.,0.513267294181172,"Troglitazone improves <span class=""gene"" id=""11947963-0-22-27"">GLUT4</span> expression in adipose tissue in an animal model of obese <span class=""disease"" id=""11947963-0-85-109"">type 2 diabetes mellitus</span>.",CTD_human;UNIPROT
4,1,Biomarker,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",disease,T2DM,6517,SLC2A4,GLUT4,CTD_human,22384078,All our results have thus highlighted the potential of Rut as both a valuable lead compound for anti-T2DM drug discovery and a promising chemical probe for GLUT4 associated pathways exploration.,0.513267294181172,"All our results have thus highlighted the potential of Rut as both a valuable lead compound for anti-<span class=""disease"" id=""22384078-7-101-105"">T2DM</span> drug discovery and a promising chemical probe for <span class=""gene"" id=""22384078-7-156-161"">GLUT4</span> associated pathways exploration.",CTD_human;UNIPROT
1,0,Therapeutic,C1458155,Mammary Neoplasms,group,breast tumors,6518,SLC2A5,Glut5,CTD_human,15449313,"The results imply an alternative way in treating breast tumor as the AS against Glut5, unlike tamoxifen, takes effect on breast tumor cells via suppressing the expression of Glut5 that they specifically possess, and regardless whether the breast tumors are estrogen dependent or not.",0.20054945356842604,"The results imply an alternative way in treating <span class=""disease"" id=""15449313-9-49-61"">breast tumor</span> as the AS against <span class=""gene"" id=""15449313-9-80-85"">Glut5</span>, unlike tamoxifen, takes effect on <span class=""disease"" id=""15449313-9-121-133"">breast tumor</span> cells via suppressing the expression of <span class=""gene"" id=""15449313-9-174-179"">Glut5</span> that they specifically possess, and regardless whether the <span class=""disease"" id=""15449313-9-239-252"">breast tumors</span> are estrogen dependent or not.",CTD_human
1,0,Biomarker,C0033375,Prolactinoma,disease,prolactinoma,652,BMP4,BMP-4,CTD_human,16809920,"Bone morphogenetic protein-4 (BMP-4), a member of the transforming growth factor-Beta(TGF-Beta) family, is overexpressed in different prolactinoma models and induces the development of these lineage adenomas.",0.20082418035263896,"<span class=""gene"" id=""16809920-1-0-28"">Bone morphogenetic protein-4</span> (<span class=""gene"" id=""16809920-1-30-35"">BMP-4</span>), a member of the transforming growth factor-Beta(TGF-Beta) family, is overexpressed in different <span class=""disease"" id=""16809920-1-134-146"">prolactinoma</span> models and induces the development of these lineage adenomas.",CTD_human
2,0,Therapeutic,C0033578,Prostatic Neoplasms,group,prostate tumor,6528,SLC5A5,NIS,CTD_human,14633711,"Iodide uptake in a panel of non-prostate tumor cell lines infected with Ad-ARR(2)PB/hNIS was no more than 2,500 cpm, demonstrating the tissue specificity of this construct.",0.20082418035263896,"Iodide uptake in a panel of non-<span class=""disease"" id=""14633711-9-32-46"">prostate tumor</span> cell lines infected with Ad-ARR(2)PB/h<span class=""gene"" id=""14633711-9-85-88"">NIS</span> was no more than 2,500 cpm, demonstrating the tissue specificity of this construct.",CTD_human
1,0,Biomarker,C0206698,Cholangiocarcinoma,disease,cholangiocarcinoma,6528,SLC5A5,Sodium iodide symporter,CTD_human,17408651,Sodium iodide symporter is expressed at the preneoplastic stages of liver carcinogenesis and in human cholangiocarcinoma.,0.20300763924902696,"<span class=""gene"" id=""17408651-0-0-23"">Sodium iodide symporter</span> is expressed at the preneoplastic stages of liver carcinogenesis and in human <span class=""disease"" id=""17408651-0-102-120"">cholangiocarcinoma</span>.",CTD_human
2,0,Therapeutic,C2239176,Liver carcinoma,disease,hepatocellular carcinoma,6528,SLC5A5,sodium iodide symporter,CTD_human,15347726,Establishment of a human hepatocellular carcinoma cell line highly expressing sodium iodide symporter for radionuclide gene therapy.,0.203846174978983,"Establishment of a human <span class=""disease"" id=""15347726-0-25-49"">hepatocellular carcinoma</span> cell line highly expressing <span class=""gene"" id=""15347726-0-78-101"">sodium iodide symporter</span> for radionuclide gene therapy.",CTD_human
2,0,Therapeutic,C2239176,Liver carcinoma,disease,hepatocarcinoma,6528,SLC5A5,NIS,CTD_human,15520214,"Injected in the portal vein in 5 healthy and 25 hepatocarcinoma-bearing rats and liver tumors in 9 hepatocarcinoma-bearing rats, Ad-CMV-rNIS drove expression of a functional NIS protein by hepatocytes and allowed marked (from 20 to 30% of the injected dose) and sustained (>11 days) iodine uptake.",0.203846174978983,"Injected in the portal vein in 5 healthy and 25 <span class=""disease"" id=""15520214-6-48-63"">hepatocarcinoma</span>-bearing rats and liver tumors in 9 <span class=""disease"" id=""15520214-6-99-114"">hepatocarcinoma</span>-bearing rats, Ad-CMV-rNIS drove expression of a functional <span class=""gene"" id=""15520214-6-174-177"">NIS</span> protein by hepatocytes and allowed marked (from 20 to 30% of the injected dose) and sustained (&gt;11 days) iodine uptake.",CTD_human
1,0,Biomarker,C0002736,Amyotrophic Lateral Sclerosis,disease,amyotrophic lateral sclerosis,6529,SLC6A1,GAT1,CTD_human,20132478,In vitro activation of GAT1 transporters expressed in spinal cord gliosomes stimulates glutamate release that is abnormally elevated in the SOD1/G93A(+) mouse model of amyotrophic lateral sclerosis.,0.200274726784213,"In vitro activation of <span class=""gene"" id=""20132478-0-23-27"">GAT1</span> transporters expressed in spinal cord gliosomes stimulates glutamate release that is abnormally elevated in the SOD1/G93A(+) mouse model of <span class=""disease"" id=""20132478-0-168-197"">amyotrophic lateral sclerosis</span>.",CTD_human
1,0,Biomarker,C0036341,Schizophrenia,disease,Schizophrenia,6529,SLC6A1,GAT-1,CTD_human,18923069,"Schizophrenia subjects showed significant decreases in mRNA levels of GAD(67), GAD(65), GAT-1, mGluR2, and neuronal nitric oxide synthase.",0.281098907136852,"<span class=""disease"" id=""18923069-7-0-13"">Schizophrenia</span> subjects showed significant decreases in mRNA levels of GAD(67), GAD(65), <span class=""gene"" id=""18923069-7-88-93"">GAT-1</span>, mGluR2, and neuronal nitric oxide synthase.",CTD_human
1,0,Biomarker,C0036572,Seizures,phenotype,seizures,6529,SLC6A1,GAT-1,CTD_human,11074187,The increase in GAT-1-ir somata in the CRH model and not in the hyperthermia model may reflect the difference in the duration of seizures.,0.2,"The increase in <span class=""gene"" id=""11074187-8-16-21"">GAT-1</span>-ir somata in the CRH model and not in the hyperthermia model may reflect the difference in the duration of <span class=""disease"" id=""11074187-8-129-137"">seizures</span>.",CTD_human
1,0,Biomarker,C0036572,Seizures,phenotype,seizures,6530,SLC6A2,norepinephrine transporter,CTD_human,15911120,Genetic deletion of the norepinephrine transporter decreases vulnerability to seizures.,0.2,"Genetic deletion of the <span class=""gene"" id=""15911120-0-24-50"">norepinephrine transporter</span> decreases vulnerability to <span class=""disease"" id=""15911120-0-78-86"">seizures</span>.",CTD_human
1,0,Biomarker,C0003469,Anxiety Disorders,group,anxiety,6531,SLC6A3,DAT1,CTD_human,19120712,"Association of ADHD, tics, and anxiety with dopamine transporter (DAT1) genotype in autism spectrum disorder.",0.203780662444353,"Association of ADHD, tics, and <span class=""disease"" id=""19120712-0-31-38"">anxiety</span> with <span class=""gene"" id=""19120712-0-44-64"">dopamine transporter</span> (<span class=""gene"" id=""19120712-0-66-70"">DAT1</span>) genotype in autism spectrum disorder.",CTD_human
4,0,Biomarker,C0030567,Parkinson Disease,disease,Parkinson's disease,6531,SLC6A3,Dopamine transporter,CTD_human,19590691,Dopamine transporter genetic variants and pesticides in Parkinson's disease.,0.256248442034184,"<span class=""gene"" id=""19590691-0-0-20"">Dopamine transporter</span> genetic variants and pesticides in <span class=""disease"" id=""19590691-0-56-75"">Parkinson's disease</span>.",CTD_human
4,0,Biomarker,C0030567,Parkinson Disease,disease,Parkinson's disease,6531,SLC6A3,SLC6A3,CTD_human,16963468,"5' and 3' region variability in the dopamine transporter gene (SLC6A3), pesticide exposure and Parkinson's disease risk: a hypothesis-generating study.",0.256248442034184,"5' and 3' region variability in the <span class=""gene"" id=""16963468-0-36-56"">dopamine transporter</span> gene (<span class=""gene"" id=""16963468-0-63-69"">SLC6A3</span>), pesticide exposure and <span class=""disease"" id=""16963468-0-95-114"">Parkinson's disease</span> risk: a hypothesis-generating study.",CTD_human
2,0,Biomarker,C0424295,Hyperactive behavior,phenotype,hyperactivity,6531,SLC6A3,dopamine transporter,CTD_human,18347339,Increased amphetamine-induced hyperactivity and reward in mice overexpressing the dopamine transporter.,0.20954992491282898,"Increased amphetamine-induced <span class=""disease"" id=""18347339-0-30-43"">hyperactivity</span> and reward in mice overexpressing the <span class=""gene"" id=""18347339-0-82-102"">dopamine transporter</span>.",CTD_human
4,0,Biomarker,C1263846,Attention deficit hyperactivity disorder,disease,hyperactivity disorder,6531,SLC6A3,dopamine transporter,CTD_human,22034972,Loss of striatal cannabinoid CB1 receptor function in attention-deficit?/?hyperactivity disorder mice with point-mutation of the dopamine transporter.,0.416550651415947,"Loss of striatal cannabinoid CB1 receptor function in attention-deficit?/?<span class=""disease"" id=""22034972-0-74-96"">hyperactivity disorder</span> mice with point-mutation of the <span class=""gene"" id=""22034972-0-129-149"">dopamine transporter</span>.",CTD_human
4,0,Biomarker,C1263846,Attention deficit hyperactivity disorder,disease,ADHD,6531,SLC6A3,DAT1,CTD_human,19120712,"Association of ADHD, tics, and anxiety with dopamine transporter (DAT1) genotype in autism spectrum disorder.",0.416550651415947,"Association of <span class=""disease"" id=""19120712-0-15-19"">ADHD</span>, tics, and anxiety with <span class=""gene"" id=""19120712-0-44-64"">dopamine transporter</span> (<span class=""gene"" id=""19120712-0-66-70"">DAT1</span>) genotype in autism spectrum disorder.",CTD_human
4,0,Biomarker,C1263846,Attention deficit hyperactivity disorder,disease,attention deficit-hyperactivity disorder,6531,SLC6A3,dopamine transporter,CTD_human,15059031,Polymorphisms of the dopamine transporter gene: influence on response to methylphenidate in attention deficit-hyperactivity disorder.,0.416550651415947,"Polymorphisms of the <span class=""gene"" id=""15059031-0-21-41"">dopamine transporter</span> gene: influence on response to methylphenidate in <span class=""disease"" id=""15059031-0-92-132"">attention deficit-hyperactivity disorder</span>.",CTD_human
1,0,Biomarker,C0003469,Anxiety Disorders,group,anxiety,6532,SLC6A4,5-HTTLPR,CTD_human,18686203,"These findings suggest that within this restricted population increased symptoms of depression, anxiety, and memory are associated with the 5-HTTLPR polymorphism among both males and females.",0.268785238524985,"These findings suggest that within this restricted population increased symptoms of depression, <span class=""disease"" id=""18686203-11-96-103"">anxiety</span>, and memory are associated with the <span class=""gene"" id=""18686203-11-140-148"">5-HTTLPR</span> polymorphism among both males and females.",CTD_human
5,0,Biomarker,C0004352,Autistic Disorder,disease,autism,6532,SLC6A4,SLC6A4,CTD_human,17203304,Evidence for epistasis between SLC6A4 and ITGB3 in autism etiology and in the determination of platelet serotonin levels.,0.34930262387553007,"Evidence for epistasis between <span class=""gene"" id=""17203304-0-31-37"">SLC6A4</span> and ITGB3 in <span class=""disease"" id=""17203304-0-51-57"">autism</span> etiology and in the determination of platelet serotonin levels.",CTD_human
5,0,Biomarker,C0004352,Autistic Disorder,disease,autism,6532,SLC6A4,SLC6A4,CTD_human,16721604,We also show preliminary evidence that genotypes at the ITGB3 and SLC6A4 loci may interact to affect autism susceptibility (P=0.033).,0.34930262387553007,"We also show preliminary evidence that genotypes at the ITGB3 and <span class=""gene"" id=""16721604-7-66-72"">SLC6A4</span> loci may interact to affect <span class=""disease"" id=""16721604-7-101-107"">autism</span> susceptibility (P=0.033).",CTD_human
5,0,Biomarker,C0004352,Autistic Disorder,disease,autistic,6532,SLC6A4,5-HTTLPR,CTD_human,20649385,5-HTTLPR polymorphism: analysis in South African autistic individuals.,0.34930262387553007,"<span class=""gene"" id=""20649385-0-0-8"">5-HTTLPR</span> polymorphism: analysis in South African <span class=""disease"" id=""20649385-0-49-57"">autistic</span> individuals.",CTD_human
7,0,Biomarker,C0005586,Bipolar Disorder,disease,bipolar disorder,6532,SLC6A4,5-HTTLPR,CTD_human,16395126,"The 5-HTTLPR polymorphism could be a useful contributor, among other clinical variables, to predict the risk for manic switches when a patient with bipolar disorder is treated with antidepressant drugs.",0.5087888908331071,"The <span class=""gene"" id=""16395126-9-4-12"">5-HTTLPR</span> polymorphism could be a useful contributor, among other clinical variables, to predict the risk for manic switches when a patient with <span class=""disease"" id=""16395126-9-148-164"">bipolar disorder</span> is treated with antidepressant drugs.",CTD_human;PSYGENET
7,0,Biomarker,C0005586,Bipolar Disorder,disease,bipolar disorder,6532,SLC6A4,5-HTT,CTD_human,11772685,The findings support the hypothesis that comorbid panic disorder identifies a genetic subtype of bipolar disorder and suggest a role for COMT and 5-HTT in vulnerability to these disorders.,0.5087888908331071,"The findings support the hypothesis that comorbid panic disorder identifies a genetic subtype of <span class=""disease"" id=""11772685-10-97-113"">bipolar disorder</span> and suggest a role for COMT and <span class=""gene"" id=""11772685-10-146-151"">5-HTT</span> in vulnerability to these disorders.",CTD_human;PSYGENET
9,0,Biomarker,C0011581,Depressive disorder,disease,depression,6532,SLC6A4,5-HTT,CTD_human,18458677,"The association between the IL-6 polymorphism and reduced risk of depressive symptoms confirms the role of the inflammatory response system in the pathophysiology of IFN-alpha-induced depression; in contrast, the effect of the 5-HTT gene was small and perhaps dependent on the status of the inflammatory response.",0.485465824929628,"The association between the IL-6 polymorphism and reduced risk of depressive symptoms confirms the role of the inflammatory response system in the pathophysiology of IFN-alpha-induced <span class=""disease"" id=""18458677-12-184-194"">depression</span>; in contrast, the effect of the <span class=""gene"" id=""18458677-12-227-232"">5-HTT</span> gene was small and perhaps dependent on the status of the inflammatory response.",CTD_human;PSYGENET
1,0,Biomarker,C0038644,Sudden infant death syndrome,disease,SIDS,6532,SLC6A4,5-HTT,CTD_human,12599191,"These results indicate a relationship between SIDS and the L allele of the 5-HTT gene in African Americans and Caucasians, and if confirmed, will provide an important tool for identifying at-risk individuals and estimating the risk of recurrence.",0.306263513886252,"These results indicate a relationship between <span class=""disease"" id=""12599191-9-46-50"">SIDS</span> and the L allele of the <span class=""gene"" id=""12599191-9-75-80"">5-HTT</span> gene in African Americans and Caucasians, and if confirmed, will provide an important tool for identifying at-risk individuals and estimating the risk of recurrence.",CTD_human
6,0,Biomarker,C0525045,Mood Disorders,group,mood disorders,6532,SLC6A4,5-HTTLPR,CTD_human,19878141,"5-HTTLPR polymorphism, mood disorders and MDMA use in a 3-year follow-up study.",0.4708216382431721,"<span class=""gene"" id=""19878141-0-0-8"">5-HTTLPR</span> polymorphism, <span class=""disease"" id=""19878141-0-23-37"">mood disorders</span> and MDMA use in a 3-year follow-up study.",CTD_human;PSYGENET
6,0,Biomarker,C1269683,Major Depressive Disorder,disease,major depression,6532,SLC6A4,5HTT,CTD_human,16055263,Serotonin transporter (5HTT) is thought to be involved in the pathophysiology of major depression and the target of antidepressants.,0.5165386623003421,"Serotonin transporter (<span class=""gene"" id=""16055263-1-23-27"">5HTT</span>) is thought to be involved in the pathophysiology of <span class=""disease"" id=""16055263-1-81-97"">major depression</span> and the target of antidepressants.",CTD_human;PSYGENET
1,0,Biomarker,C0003873,Rheumatoid Arthritis,disease,RA,653361,NCF1,p47phox,CTD_human,12833524,Immunohistochemistry assigned the Stat1 protein in RA synovial tissue mainly to macrophages and T lymphocytes and the p47phox protein in particular to macrophages.,0.201098907136852,"Immunohistochemistry assigned the Stat1 protein in <span class=""disease"" id=""12833524-8-51-53"">RA</span> synovial tissue mainly to macrophages and T lymphocytes and the <span class=""gene"" id=""12833524-8-118-125"">p47phox</span> protein in particular to macrophages.",CTD_human
1,0,Biomarker,C0162871,"Aortic Aneurysm, Abdominal",disease,abdominal aortic aneurysm,653361,NCF1,p47phox,CTD_human,16864727,Deletion of p47phox attenuates angiotensin II-induced abdominal aortic aneurysm formation in apolipoprotein E-deficient mice.,0.2,"Deletion of <span class=""gene"" id=""16864727-0-12-19"">p47phox</span> attenuates angiotensin II-induced <span class=""disease"" id=""16864727-0-54-79"">abdominal aortic aneurysm</span> formation in apolipoprotein E-deficient mice.",CTD_human
1,0,Biomarker,C1136249,"Mental Retardation, X-Linked",disease,X-linked mental retardation,6535,SLC6A8,SLC6A8,CTD_human,18350323,"Creatine transporter deficiency is an X-linked mental retardation disorder caused by mutations in the creatine transporter gene, SLC6A8.",0.207388912419119,"Creatine transporter deficiency is an <span class=""disease"" id=""18350323-1-38-65"">X-linked mental retardation</span> disorder caused by mutations in the <span class=""gene"" id=""18350323-1-102-122"">creatine transporter</span> gene, <span class=""gene"" id=""18350323-1-129-135"">SLC6A8</span>.",CTD_human
6,11,Biomarker,C1845862,"Creatine deficiency, X-linked",disease,X-linked creatine-deficiency syndrome,6535,SLC6A8,creatine transporter,CTD_human,11326334,We report the first X-linked creatine-deficiency syndrome caused by a defective creatine transporter.,0.6852198089000489,"We report the first <span class=""disease"" id=""11326334-1-20-57"">X-linked creatine-deficiency syndrome</span> caused by a defective <span class=""gene"" id=""11326334-1-80-100"">creatine transporter</span>.",CTD_human;ORPHANET;UNIPROT
6,11,Biomarker,C1845862,"Creatine deficiency, X-linked",disease,Creatine transporter deficiency,6535,SLC6A8,SLC6A8,CTD_human,17465020,Creatine transporter deficiency is an X-linked mental retardation disorder caused by mutations in the creatine transporter gene (SLC6A8).,0.6852198089000489,"<span class=""disease"" id=""17465020-1-0-31"">Creatine transporter deficiency</span> is an X-linked mental retardation disorder caused by mutations in the <span class=""gene"" id=""17465020-1-102-122"">creatine transporter</span> gene (<span class=""gene"" id=""17465020-1-129-135"">SLC6A8</span>).",CTD_human;ORPHANET;UNIPROT
6,11,Biomarker,C1845862,"Creatine deficiency, X-linked",disease,X-linked creatine deficiency syndrome,6535,SLC6A8,SLC6A8,CTD_human,12210795,X-linked creatine deficiency syndrome: a novel mutation in creatine transporter gene SLC6A8.,0.6852198089000489,"<span class=""disease"" id=""12210795-0-0-37"">X-linked creatine deficiency syndrome</span>: a novel mutation in <span class=""gene"" id=""12210795-0-59-79"">creatine transporter</span> gene <span class=""gene"" id=""12210795-0-85-91"">SLC6A8</span>.",CTD_human;ORPHANET;UNIPROT
2,0,Biomarker,C0018995,Hemochromatosis,disease,Hfe,654,BMP6,BMP6,CTD_human,19252488,"The iron burden in Bmp6 mutant mice is significantly greater than that in mice deficient in the gene associated with classical hemochromatosis (Hfe), suggesting that mutations in BMP6 might cause iron overload in humans with severe juvenile hemochromatosis for which the genetic basis has not yet been characterized.",0.20082418035263896,"The iron burden in <span class=""gene"" id=""19252488-8-19-23"">Bmp6</span> mutant mice is significantly greater than that in mice deficient in the gene associated with classical <span class=""disease"" id=""19252488-8-127-142"">hemochromatosis</span> (<span class=""disease"" id=""19252488-8-144-147"">Hfe</span>), suggesting that mutations in <span class=""gene"" id=""19252488-8-179-183"">BMP6</span> might cause iron overload in humans with severe juvenile hemochromatosis for which the genetic basis has not yet been characterized.",CTD_human
1,0,Biomarker,C0023493,Adult T-Cell Lymphoma/Leukemia,disease,adult T-cell leukemia,654,BMP6,bone morphogenetic protein-6,CTD_human,18688853,Promoter methylation of the bone morphogenetic protein-6 gene in association with adult T-cell leukemia.,0.200274726784213,"Promoter methylation of the <span class=""gene"" id=""18688853-0-28-56"">bone morphogenetic protein-6</span> gene in association with <span class=""disease"" id=""18688853-0-82-103"">adult T-cell leukemia</span>.",CTD_human
1,0,Biomarker,C0036572,Seizures,phenotype,seizures,6546,SLC8A1,NCX1,CTD_human,20888801,"Here we further investigated the role of NCX in the etiology of seizures by quantifying the effects of KB-R7943 and SN-6, potent inhibitors of the reverse mode of NCX subtypes 3 (NCX3) and 1 (NCX1), respectively, on the occurrence of acute seizures and status epilepticus induced by intraperitoneal administration of pilocarpine, a muscarinic acetylcholine receptor agonist.",0.2,"Here we further investigated the role of NCX in the etiology of <span class=""disease"" id=""20888801-2-64-72"">seizures</span> by quantifying the effects of KB-R7943 and SN-6, potent inhibitors of the reverse mode of NCX subtypes 3 (NCX3) and 1 (<span class=""gene"" id=""20888801-2-192-196"">NCX1</span>), respectively, on the occurrence of acute <span class=""disease"" id=""20888801-2-240-248"">seizures</span> and status epilepticus induced by intraperitoneal administration of pilocarpine, a muscarinic acetylcholine receptor agonist.",CTD_human
1,0,Biomarker,C0038220,Status Epilepticus,disease,status epilepticus,6546,SLC8A1,NCX1,CTD_human,20888801,"Here we further investigated the role of NCX in the etiology of seizures by quantifying the effects of KB-R7943 and SN-6, potent inhibitors of the reverse mode of NCX subtypes 3 (NCX3) and 1 (NCX1), respectively, on the occurrence of acute seizures and status epilepticus induced by intraperitoneal administration of pilocarpine, a muscarinic acetylcholine receptor agonist.",0.2,"Here we further investigated the role of NCX in the etiology of seizures by quantifying the effects of KB-R7943 and SN-6, potent inhibitors of the reverse mode of NCX subtypes 3 (NCX3) and 1 (<span class=""gene"" id=""20888801-2-192-196"">NCX1</span>), respectively, on the occurrence of acute seizures and <span class=""disease"" id=""20888801-2-253-271"">status epilepticus</span> induced by intraperitoneal administration of pilocarpine, a muscarinic acetylcholine receptor agonist.",CTD_human
1,0,Biomarker,C0036572,Seizures,phenotype,seizures,6547,SLC8A3,NCX3,CTD_human,20888801,"Here we further investigated the role of NCX in the etiology of seizures by quantifying the effects of KB-R7943 and SN-6, potent inhibitors of the reverse mode of NCX subtypes 3 (NCX3) and 1 (NCX1), respectively, on the occurrence of acute seizures and status epilepticus induced by intraperitoneal administration of pilocarpine, a muscarinic acetylcholine receptor agonist.",0.2,"Here we further investigated the role of NCX in the etiology of <span class=""disease"" id=""20888801-2-64-72"">seizures</span> by quantifying the effects of KB-R7943 and SN-6, potent inhibitors of the reverse mode of NCX subtypes 3 (<span class=""gene"" id=""20888801-2-179-183"">NCX3</span>) and 1 (NCX1), respectively, on the occurrence of acute <span class=""disease"" id=""20888801-2-240-248"">seizures</span> and status epilepticus induced by intraperitoneal administration of pilocarpine, a muscarinic acetylcholine receptor agonist.",CTD_human
1,0,Biomarker,C0038220,Status Epilepticus,disease,status epilepticus,6547,SLC8A3,NCX3,CTD_human,20888801,"Here we further investigated the role of NCX in the etiology of seizures by quantifying the effects of KB-R7943 and SN-6, potent inhibitors of the reverse mode of NCX subtypes 3 (NCX3) and 1 (NCX1), respectively, on the occurrence of acute seizures and status epilepticus induced by intraperitoneal administration of pilocarpine, a muscarinic acetylcholine receptor agonist.",0.2,"Here we further investigated the role of NCX in the etiology of seizures by quantifying the effects of KB-R7943 and SN-6, potent inhibitors of the reverse mode of NCX subtypes 3 (<span class=""gene"" id=""20888801-2-179-183"">NCX3</span>) and 1 (NCX1), respectively, on the occurrence of acute seizures and <span class=""disease"" id=""20888801-2-253-271"">status epilepticus</span> induced by intraperitoneal administration of pilocarpine, a muscarinic acetylcholine receptor agonist.",CTD_human
1,0,Biomarker,C0019163,Hepatitis B,disease,hepatitis B,6554,SLC10A1,NTCP,CTD_human,25550158,Dysregulation of retinoic acid receptor diminishes hepatocyte permissiveness to hepatitis B virus infection through modulation of sodium taurocholate cotransporting polypeptide (NTCP) expression.,0.20357144819477,"Dysregulation of retinoic acid receptor diminishes hepatocyte permissiveness to <span class=""disease"" id=""25550158-0-80-91"">hepatitis B</span> virus infection through modulation of <span class=""gene"" id=""25550158-0-130-176"">sodium taurocholate cotransporting polypeptide</span> (<span class=""gene"" id=""25550158-0-178-182"">NTCP</span>) expression.",CTD_human
1,0,Biomarker,C0041296,Tuberculosis,disease,tuberculosis,6556,SLC11A1,SLC11A1,CTD_human,16597321,Iron and infection: effects of host iron status and the iron-regulatory genes haptoglobin and NRAMP1 (SLC11A1) on host-pathogen interactions in tuberculosis and HIV.,0.502042910890954,"Iron and infection: effects of host iron status and the iron-regulatory genes haptoglobin and <span class=""gene"" id=""16597321-0-94-100"">NRAMP1</span> (<span class=""gene"" id=""16597321-0-102-109"">SLC11A1</span>) on host-pathogen interactions in <span class=""disease"" id=""16597321-0-144-156"">tuberculosis</span> and HIV.",CTD_human;ORPHANET
